row ID,agent_city,agent_firm_name,agent_state,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,year,decision_year,decision_month
368411,houston,foster llp,tx,A-15265-20254,2015-09-30,Certified-Expired,H-1B,INDIA,2016-02-12,16855 northchase dr.,HUMAN RESOURCES,houston,UNITED STATES OF AMERICA,senior hr business partner,american bureau of shipping,4348,2818776000,,77060,tx,1862,,,MT. PLEASANT,Bachelor's,2015,2016,2
14214,addison,"fragomen, del rey, bernsen & loewy, llp",tx,A-15261-19256,2015-12-15,Certified,H-1B,INDIA,2016-04-15,636 ellis street,None,mountain view,UNITED STATES OF AMERICA,global mobility manager,"symphony teleca services, inc.",6000,4255599260,,94043,ca,2002,,,FARMINGTON HILLS,Bachelor's,2015,2016,4
59950,ann arbor,"dehai tao, p.c.",mi,A-13015-30679,2013-01-15,Denied,H-1B,INDIA,2015-09-09,24155 drake road,SUITE 110,farmington hills,UNITED STATES OF AMERICA,hr director,corporate computer services inc,146,2488880444,109,48335,michigan,1998,A,INDIA,JERSEY CITY,Master's,2013,2015,9
311807,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-16007-58543,2016-01-11,Certified,F-1,INDIA,2016-05-20,2200 mission college blvd.,None,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,48151,4087658080,,95052,ca,1968,,,CHANDLER,Master's,2016,2016,5
160473,coral gables,"saleh & associates, p.a.",fl,A-15083-61190,2015-04-16,Certified-Expired,H-1B,INDIA,2015-11-05,11690 nw 105 street,None,miami,UNITED STATES OF AMERICA,hr operations analyst,"ryder system, inc.",30000,3055004309,,33178,fl,1985,,,LAFAYETTE,Master's,2015,2015,11
275856,diamond bar,law offices of zheng li,ca,A-13113-58637,2013-04-23,Denied,H-1B,TAIWAN,2014-10-17,18895 e. arenth avenue,,city of industry,UNITED STATES OF AMERICA,vp of marketing,acme furniture industry inc.,90,6269643456,167,91748,california,1985,A,TAIWAN,WEST COVINA,Master's,2013,2014,10
299794,madison,"godfrey & kahn, s.c.",wi,A-16103-95881,2016-04-20,Certified,H-1B,INDIA,2016-07-21,6000 american parkway,None,madison,UNITED STATES OF AMERICA,talent acquisition manager,american family mutual insurance company,7000,6082424100,32581,53783,wi,1927,,,SUN PRAIRIE,Bachelor's,2016,2016,7
72369,sherman oaks,law office of paul young choi,ca,A-13109-57656,2013-04-18,Certified,,PHILIPPINES,2015-07-29,1660 s. albion st.,STE. 905,denver,UNITED STATES OF AMERICA,managing member,"bsh denver, llc dba brightstar healthcare",60,3033006666,,80222,colorado,2009,A,PHILIPPINES,MANILA,Bachelor's,2013,2015,7
294980,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-16084-88832,2016-06-03,Certified,L-1,SOUTH KOREA,2016-09-01,2200 mission college blvd. rn4-151,None,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,"intel mobile communications, inc.",1736,4087651681,,95054,ca,2010,,,SANTA CLARA,Bachelor's,2016,2016,9
249468,alpharetta,"sikal & associates, llc.",ga,A-15167-87470,2015-06-19,Certified-Expired,H-1B,INDIA,2016-03-18,5050 research court,SUITE 100,suwanee,UNITED STATES OF AMERICA,vice president,smartsoft international inc,191,7703680208,1001,30024,ga,1997,,,SUWANEE,Master's,2015,2016,3
347282,san francisco,berry appleman & leiden llp,ca,A-15114-70265,2015-04-30,Certified-Expired,H-1B,CHINA,2015-10-26,1 hacker way,(ALSO KNOWN AS 1601 WILLOW ROAD),menlo park,UNITED STATES OF AMERICA,global immigration manager,"facebook, inc.",7185,6505434800,,94025,ca,2004,,,SANTA CLARA,Master's,2015,2015,10
107004,boston,berry appleman & leiden llp,ma,A-16202-34556,2016-08-15,Certified,H-1B,INDIA,2016-10-31,1600 amphitheatre parkway,None,mountain view,UNITED STATES OF AMERICA,"global mobility specialist, immigration",google inc.,61814,6502530000,,94043,ca,1998,,,NEW YORK,Master's,2016,2016,10
30306,san francisco,pearl law group,ca,A-15151-81341,2015-06-04,Certified-Expired,H-1B,CHINA,2015-12-14,landmark building @ one market street,SUITE 300,san francisco,UNITED STATES OF AMERICA,global immigration manager,salesforce.com,10389,4159017000,,94105,ca,1999,,,FOSTER CITY,Master's,2015,2015,12
281920,roanoke,"magee goldstein lasky & sayers, p.c.",va,A-15138-77361,2015-09-03,Certified-Expired,H-1B,INDIA,2016-02-12,"207 bullitt avenue, s.e.",None,roanoke,UNITED STATES OF AMERICA,human resources director,"meridium, inc.",460,5403449205,,24013,va,1993,,,ROANOKE,Bachelor's,2015,2016,2
2251,,,,A-14149-73148,2014-05-29,Certified-Expired,H-1B,INDIA,2015-04-07,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,A,INDIA,PLANO,Bachelor's,2014,2015,4
94312,new york,"law office of keshab raj seadie, p.c.",ny,A-15153-82211,2015-06-25,Certified-Expired,H-1B,INDIA,2015-12-15,605 17th avenue,None,east moline,UNITED STATES OF AMERICA,manager,"yash technologies, inc.",375,3097550433,16,61244,il,1996,,,DUBLIN,Master's,2015,2015,12
266835,rockville,shah and kishore,md,A-16167-21963,2016-06-16,Certified,H-1B,INDIA,2016-09-22,1660 international drive,SUITE 500,mclean,UNITED STATES OF AMERICA,managing director,"acumen solutions, inc.",494,7036004000,,22102,va,1999,,,FALLS CHURCH,Bachelor's,2016,2016,9
362649,atlanta,arnall golden gregory llp,ga,A-14258-06781,2014-10-10,Certified,Not in USA,INDIA,2015-04-13,1050 crown pointe parkway,SUITE 1000,atlanta,UNITED STATES OF AMERICA,"senior manager, human resources",niit technologies limited,500,7705519494,6049,30338,georgia,2007,A,INDIA,NEW DELHI,Bachelor's,2014,2015,4
65691,boston,mintz levin cohn ferris glovsky and popeo pc,ma,A-13254-95927,2013-09-30,Certified,H-1B,INDIA,2015-04-27,50 nagog park,,acton,UNITED STATES OF AMERICA,hr manager,seachange international,417,9788970100,,1720,massachusetts,1993,A,INDIA,FREMONT,Bachelor's,2013,2015,4
365522,san jose,immigration law group llp,ca,A-16138-11225,2016-06-15,Certified,H-1B,INDIA,2016-09-07,211 river oaks parkway,None,san jose,UNITED STATES OF AMERICA,"senior manager, compensation","nimble storage, inc.",775,4084329600,,95134,ca,2008,,,SUNNYVALE,Master's,2016,2016,9
228036,,,,A-13315-13625,2013-11-13,Certified-Expired,L-1,INDIA,2015-03-31,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,A,INDIA,MADISON,Master's,2013,2015,3
96192,,,,A-13305-10034,2013-11-02,Certified-Expired,L-1,INDIA,2015-03-30,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,N,INDIA,LOMBARD,Bachelor's,2013,2015,3
255931,owings mill,murth law firm,md,A-14254-06128,2014-09-12,Certified-Expired,H-1B,CANADA,2015-02-04,399 park avenue,38th Floor,new york,UNITED STATES OF AMERICA,managing partner,bera brand management inc,10,2123171896,,10022,new york,2014,A,CANADA,NEW YORK,Bachelor's,2014,2015,2
202566,san francisco,berry appleman & leiden llp,ca,A-16095-92818,2016-04-25,Certified,H-1B,INDIA,2016-07-19,2260 e imperial hwy,None,el segundo,UNITED STATES OF AMERICA,senior immigration specialist,directv llc,16282,3109645000,,90245,ca,1994,,,TORRANCE,Bachelor's,2016,2016,7
305665,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-14325-27945,2014-11-24,Certified,H-1B,INDIA,2015-05-28,2200 mission college blvd.,,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,46544,4087658080,,95052,california,1968,A,INDIA,SAN JOSE,Master's,2014,2015,5
40486,,,,A-15198-99345,2015-07-17,Certified-Expired,,JAMAICA,2016-01-26,administration building,426 AUDITORIUM RD ROOM 422,east lansing,UNITED STATES OF AMERICA,assoc. provost & vp academic hr,michigan state university,10000,5173531720,,48824,mi,1855,,,OKEMOS,Doctorate,2015,2016,1
213572,fremont,attorney at law,ca,A-15348-50588,2015-12-15,Certified,H-1B,INDIA,2016-04-18,256 snider ct,None,livermore,UNITED STATES OF AMERICA,ceo,teqtron inc,31,9255835411,,94550,ca,2011,,,SAN JOSE,Bachelor's,2015,2016,4
225868,los angeles,"fragomen, del rey, bernsen & loewy llp",ca,A-15086-62133,2015-08-14,Certified-Expired,H-1B,GERMANY,2016-02-04,one amgen center drive,None,thousand oaks,UNITED STATES OF AMERICA,hr senior manager /*hr manager,amgen inc.,18000,8054471000,,91320,ca,1980,,,CAMARILLO,Doctorate,2015,2016,2
153971,san francisco,"luscutoff, lendormy & associates",ca,A-14108-61841,2014-06-19,Certified-Expired,H-1B,INDONESIA,2014-11-07,640 2nd street,3RD FLOOR,san francisco,UNITED STATES OF AMERICA,director of creative,mekanism,39,4159464396,,94107,california,2000,A,SINGAPORE,SAN FRANCISCO,Bachelor's,2014,2014,11
28485,philadelphia,"duane morris, llp",pa,A-15093-63844,2015-04-19,Certified-Expired,H-1B,INDIA,2015-11-12,500 east swedesford road,SUITE 300,wayne,UNITED STATES OF AMERICA,immigration administrator,liquidhub inc.,620,4846541400,,19087,pa,2001,,,WARWICK,Master's,2015,2015,11
21818,houston,"reddy & neumann, p.c.",tx,A-15317-39031,2015-11-23,Certified,,INDIA,2016-04-13,136 eldridge road,UNIT C,sugar land,UNITED STATES OF AMERICA,president,"flexera global, inc",40,2813060500,103,77478,tx,2010,,,VANCOUVER,Bachelor's,2015,2016,4
264386,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15209-02988,2016-07-07,Certified,H-1B,COLOMBIA,2016-10-11,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,60000,4255383872,,98052,wa,1975,,,REDMOND,Bachelor's,2016,2016,10
191202,troy,fakhoury law group,mi,A-16078-86493,2016-03-18,Certified,L-1,INDIA,2016-06-20,101 wood avenue south,SUITE 600,iselin,UNITED STATES OF AMERICA,"senior vice president, human resources","hexaware technologies, inc.",1200,6094096950,,8830,nj,1990,,,CHICAGO,Bachelor's,2016,2016,6
317788,new york,law offices of kavitha ramasami,ny,A-16162-20503,2016-07-08,Certified,H-1B,INDIA,2016-10-17,674 us highway 202/206,SUITE # 4,bridgewater,UNITED STATES OF AMERICA,president,virtuosa global solutions llc,49,2014848401,101,8807,nj,2008,,,FRAMINGHAM,Master's,2016,2016,10
230645,hagatna,"davis & davis, p.c.",gu,A-14177-82264,2014-07-28,Certified-Expired,H-1B,PHILIPPINES,2015-03-31,112 kindo ct,,maite,UNITED STATES OF AMERICA,vice president - operations,pacific industrial coatings,22,6714727771,,96910,guam,1999,A,PHILIPPINES,MAITE,Bachelor's,2014,2015,3
321524,,,,A-16133-09432,2016-05-13,Certified,H-1B,INDIA,2016-08-18,211 quality circle,None,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,40000,2012909573,,77845,tx,1994,,,VERNON ROCKVILLE,Master's,2016,2016,8
128897,houston,law offices of dakshini r. sen p.c.,tx,A-15281-26484,2015-10-21,Certified-Expired,H-1B,INDIA,2016-03-23,11122 w. little york,None,houston,UNITED STATES OF AMERICA,hr director,"norriseal-wellmark, inc.",163,713663552,,77041,tx,1955,,,HOUSTON,Master's,2015,2016,3
136033,englewood,"the irwin law firm, llc",co,A-14113-63225,2014-04-23,Withdrawn,H-1B,PHILIPPINES,2015-04-30,po box 839,1 MILE NORTH ON HWY 41,pinon,UNITED STATES OF AMERICA,superintendent,pinon unified school district no. 4,175,9287253450,,86510,arizona,1986,A,PHILIPPINES,PINON,Master's,2014,2015,4
187671,,,,A-13273-01609,2013-09-30,Certified-Expired,H-1B,INDIA,2015-03-25,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,A,INDIA,SHREWSBURY,Bachelor's,2013,2015,3
293036,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-15064-56250,2015-03-06,Certified,L-1,RUSSIA,2015-09-18,101 tournament dr.,,horsham,UNITED STATES OF AMERICA,sr. hr manager,"arris technology, inc.",6488,2153231000,,19044,pennsylvania,1997,A,RUSSIA,LAWRENCEVILLE,Master's,2015,2015,9
201495,boca raton,duane morris llp,fl,A-15342-47746,2015-12-15,Certified,H-1B,CHINA,2016-05-06,176 south st,None,hopkinton,UNITED STATES OF AMERICA,immigration & compliance specialist,emc corporation,26527,5084351000,,1748,ma,1979,,,MEDWAY,Master's,2015,2016,5
184046,boston,"law office of gerald pearlstein,",ma,A-15355-53120,2015-12-21,Certified,J-2,IRAN,2016-05-03,639 granite st.,Suite 200,braintree,UNITED STATES OF AMERICA,manager of business development,"ark engineering & technical services, inc.",13,7818493800,,2184,ma,1991,,,SOUTH WEYMOUTH,Master's,2015,2016,5
112503,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15321-40441,2015-11-19,Certified,H-1B,INDIA,2016-07-18,3000 hanover street,None,palo alto,UNITED STATES OF AMERICA,ams immigration lead,hewlett-packard enterprise company,55000,9726050399,,94304,ca,1939,,,PISCATAWAY,Bachelor's,2015,2016,7
303892,staten island,bazargan law,ny,A-15342-47860,2015-12-09,Certified,,IRAN,2016-04-29,11 broadway 21st floor,None,new york,UNITED STATES OF AMERICA,president,entech engineering p.c,85,6467220000,,10004,ny,2000,,,STATEN ISLAND,Master's,2015,2016,4
270419,worcester,"tadmor & tadmor, llp",ma,A-16027-66012,2016-02-02,Certified,H-1B,INDIA,2016-06-02,150 presidential way,3RD FLOOR,woburn,UNITED STATES OF AMERICA,hr immigration specialist,"randstad technologies, lp",8200,7819391720,,1801,ma,1984,,,EDINA,Bachelor's,2016,2016,6
260601,bloomfield hills,law office of rajaguru nalliah inc.,mi,A-16179-26479,2016-07-05,Certified,H-1B,INDIA,2016-10-11,1212 corporate drive,SUITE 120,irving,UNITED STATES OF AMERICA,director,"epace technologies,inc",64,9729292918,203,75038,tx,2000,,,AUSTIN,Bachelor's,2016,2016,10
13369,sunnyvale,credence support services inc,ca,A-16140-11909,2016-06-08,Certified,H-1B,INDIA,2016-09-15,46725 fremont blvd,None,fremont,UNITED STATES OF AMERICA,president,prospance inc.,75,9254152394,,94538,ca,2009,,,SUNNYVALE,Master's,2016,2016,9
18572,boca raton,duane morris llp,fl,A-14338-30775,2014-12-04,Certified,,INDIA,2015-06-09,176 south st,,hopkinton,UNITED STATES OF AMERICA,immigration & compliance specialist,emc corporation,24500,5084351000,,1748,massachusetts,1979,A,INDIA,OAKVILLE,Bachelor's,2014,2015,6
26029,atlanta,"littler mendelson, p.c.",ga,A-13059-44190,2013-02-28,Certified-Expired,H-1B,EGYPT,2015-04-03,660 rosedale rd,MS-03D,princeton,UNITED STATES OF AMERICA,sws coordinator,educational testing service,3000,6097341959,,8541,new jersey,1947,A,EGYPT,LAWRENCEVILLE,Doctorate,2013,2015,4
45309,sherman oaks,law office of paul young choi,ca,A-14188-85780,2014-07-07,Certified,Not in USA,PHILIPPINES,2015-09-29,1 daniel burnham court,SUITE 228,san francisco,UNITED STATES OF AMERICA,owner,"home care options, san francisco, inc.",98,4154416490,,94109,california,2013,A,PHILIPPINES,MANILA,Bachelor's,2014,2015,9
349061,fullerton,"apex law group, apc.",ca,A-16013-60863,2016-01-14,Certified,F-1,SOUTH KOREA,2016-05-25,1930 w. 6th st.,None,los angeles,UNITED STATES OF AMERICA,president,"dct motors, inc.",4,2134139000,,90057,ca,2007,,,IRVINE,Bachelor's,2016,2016,5
136096,atlanta,ogletree deakins,ga,A-14133-68873,2014-06-16,Certified-Expired,F-1,CHINA,2014-11-03,one microsoft way,,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,58000,4257059061,,98052,washington,1975,A,CHINA,BELLEVUE,Master's,2014,2014,11
357983,west bloomfield,"joseph kallabat & associates, p.c.",mi,A-15121-72516,2015-06-05,Certified-Expired,H-1B,INDIA,2015-12-07,1000 john r rd,SUITE#200,troy,UNITED STATES OF AMERICA,president,capsquare systems inc,46,2485776050,5,48083,mi,2009,,,CHICAGO,Master's,2015,2015,12
99841,silver spring,immigration attorney,md,A-16071-83385,2016-03-17,Certified,F-1,NIGERIA,2016-07-01,20365 exchange street,Corporate Office,asburn,UNITED STATES OF AMERICA,human resources manager,phenix bicoastal salons,10,7037299101,,20147,va,2015,,,STERLING,Master's,2016,2016,7
268901,atlanta,seyfarth shaw llp,ga,A-13127-61838,2013-07-15,Certified-Expired,TN,CANADA,2015-03-11,8045 lamon ave,SUITE 400,skokie,UNITED STATES OF AMERICA,human resources,"lanzatech, incorporated",34,8473242400,,60077,illinois,2007,A,CANADA,DUBLIN,Bachelor's,2013,2015,3
141672,matawan,"fragomen, del rey, bernsen & loewy, llp",nj,A-15042-50118,2015-02-19,Certified,H-1B,ITALY,2015-09-01,3410 hillview avenue,,palo alto,UNITED STATES OF AMERICA,"local hr svc mgr, local hr svcs americas","sap labs, llc",2130,6508494000,,94304,california,1996,Y,ITALY,SAN FRANCISCO,Master's,2015,2015,9
83461,washington,faegre baker daniels llp,dc,A-13248-94135,2013-12-18,Certified,H-1B,CANADA,2015-06-10,1 south dearborn,,chicago,UNITED STATES OF AMERICA,project representative,arcelormittal usa llc,17000,3128993819,,60603,illinois,1893,A,INDIA,DYER,Master's,2013,2015,6
194060,richmond,"mccandlish holton, pc",va,A-13324-17403,2014-01-02,Certified,H-1B,PHILIPPINES,2015-06-26,65 court street,ROOM 506B,brooklyn,UNITED STATES OF AMERICA,executive director,new york city department of education,135000,7189354499,,11201,new york,1800,A,PHILIPPINES,BRONX,Master's,2014,2015,6
216056,boston,"fragomen, del rey, bernsen & loewy, llp",ma,A-14148-72688,2014-06-19,Certified-Expired,L-1,INDIA,2014-12-12,440 terry ave n,,seattle,UNITED STATES OF AMERICA,immigration specialist,amazon corporate llc,117300,2062661000,,98109,washington,1999,Y,INDIA,REDMOND,Bachelor's,2014,2014,12
321747,chadds ford,law offices of farzana hassonjee llc,pa,A-14324-27312,2014-12-18,Certified,H-1B,INDIA,2015-07-08,3400-1 s raider drive,,euless,UNITED STATES OF AMERICA,ceo,ac printing llc,34,8172678990,,76040,texas,1989,A,INDIA,BEDFORD,Master's,2014,2015,7
274774,omaha,jackson lewis pc,ne,A-15020-43790,2015-01-20,Certified,L-1,MEXICO,2015-08-26,11808 miracle hills drive,,omaha,UNITED STATES OF AMERICA,"director, human resources",west corporation,35000,4029631200,,68154,nebraska,1986,A,MEXICO,ATLANTA,Bachelor's,2015,2015,8
246330,westborough,law office of yaran pan,ma,A-14114-63477,2014-06-02,Certified-Expired,H-1B,CHINA,2014-11-03,"533 airport blvd., suite 220",,burlingame,UNITED STATES OF AMERICA,vp of operations,"fab logistics, inc.",10,6506858350,,94010,california,2000,A,CHINA,FRAMINGHAM,Bachelor's,2014,2014,11
350945,san francisco,"gibney, anthony & flaherty, llp",ca,A-16020-63025,2016-01-20,Certified,F-1,SPAIN,2016-05-26,"1 dna way, ms #829a","651 GATEWAY, BLDG 82",south san francisco,UNITED STATES OF AMERICA,global mobility,genentech inc.,14000,6502251000,,94080,ca,1976,,,SAN FRANCISCO,Master's,2016,2016,5
253623,atlanta,"fragomen, del rey, bernsen & loewy, llp",ga,A-16104-96544,2016-04-17,Certified,H-1B,INDIA,2016-07-18,1680 capital one drive,None,mclean,UNITED STATES OF AMERICA,principal hr coordinator,"capital one services, llc",45400,8042841000,,22102,va,1995,,,FAIRFAX,Bachelor's,2016,2016,7
239434,atlanta,seyfarth shaw llp,ga,A-15104-66773,2015-04-20,Withdrawn,H-1B,CHINA,2015-06-24,1700 market street,,philadelphia,UNITED STATES OF AMERICA,"lead specialist, hr,deloitte services lp,as agent",deloitte & touche llp,12000,7273788029,,19103,pennsylvania,1989,A,CHINA,JERSEY CITY,Bachelor's,2015,2015,6
10510,edison,gurnani & gurnani,nj,A-14100-59610,2014-05-02,Certified-Expired,H-1B,INDIA,2014-11-17,379 thornall street,,edison,UNITED STATES OF AMERICA,financial controller,kpit infosystems inc.,400,7323210921,101,8837,new jersey,1998,Y,INDIA,AUBURN HILLS,Bachelor's,2014,2014,11
24227,"los angeles,",donald a. olsen law office,ca,A-15214-04490,2015-09-02,Certified-Expired,H-1B,CHINA,2016-02-17,5010 campus drive,None,newport beach,UNITED STATES OF AMERICA,vice president,"candelis, inc.",35,9498521000,,92660,ca,2005,,,IRVINE,Master's,2015,2016,2
63524,san francisco,lawler & lawler,ca,A-14189-86130,2014-07-08,Certified-Expired,H-1B,ITALY,2014-12-03,"175 technology drive, suite 100",,irvine,UNITED STATES OF AMERICA,"vp, corporate development & finance","breathe technologies, inc.",40,9499887700,,92618,california,2005,A,ITALY,IRVINE,Master's,2014,2014,12
